0000,19.5625
0001,19.625
0002,19.625
0003,19.5625
0004,19.625
0005,19.5625
0006,19.625
0007,19.625
0008,19.625
0009,19.5625
0010,19.5625
0011,19.625
0012,19.625
0013,19.625
0014,19.5625
0015,19.625
0016,19.625
0017,19.625
0018,19.625
0019,19.625
0020,19.5625
0021,19.5625
0022,19.5625
0023,19.5625
0024,19.5625
0025,19.5625
0026,19.5625
0027,19.5625
0028,19.5625
0029,19.5625
0030,19.5
0031,19.5625
0032,19.5625
0033,19.5625
0034,19.5625
0035,19.5625
0036,19.5625
0037,19.5
0038,19.5
0039,19.5
0040,19.5625
0041,19.5625
0042,19.5
0043,19.5
0044,19.5625
0045,19.5625
0046,19.5
0047,19.5
0048,19.5
0049,19.5625
0050,19.5
0051,19.5
0052,19.5625
0053,19.5
0054,19.5625
0055,19.5
0056,19.5625
0057,19.5625
0058,19.5
0059,19.5
0100,19.5
0101,19.5
0102,19.5
0103,19.5
0104,19.5625
0105,19.5
0106,19.5
0107,19.5
0108,19.5
0109,19.5
0110,19.5
0111,19.5
0112,19.5
0113,19.5
0114,19.5
0115,19.5
0116,19.5
0117,19.5
0118,19.4375
0119,19.5
0120,19.4375
0121,19.4375
0122,19.5
0123,19.5
0124,19.4375
0125,19.5
0126,19.4375
0127,19.4375
0128,19.4375
0129,19.375
0130,19.5
0131,19.5
0132,19.5
0133,19.5
0134,19.5
0135,19.4375
0136,19.5
0137,19.4375
0138,19.375
0139,19.5
0140,19.4375
0141,19.4375
0142,19.4375
0143,19.4375
0144,19.4375
0145,19.4375
0146,19.4375
0147,19.4375
0148,19.4375
0149,19.4375
0150,19.4375
0151,19.4375
0152,19.375
0153,19.4375
0154,19.4375
0155,19.4375
0156,19.4375
0157,19.4375
0158,19.4375
0159,19.375
0200,19.4375
0201,19.4375
0202,19.4375
0203,19.4375
0204,19.4375
0205,19.375
0206,19.375
0207,19.375
0208,19.375
0209,19.375
0210,19.4375
0211,19.4375
0212,19.4375
0213,19.4375
0214,19.375
0215,19.4375
0216,19.4375
0217,19.375
0218,19.375
0219,19.4375
0220,19.4375
0221,19.375
0222,19.4375
0223,19.4375
0224,19.375
0225,19.4375
0226,19.4375
0227,19.375
0228,19.375
0229,19.4375
0230,19.375
0231,19.375
0232,19.375
0233,19.375
0234,19.375
0235,19.375
0236,19.375
0237,19.375
0238,19.375
0239,19.375
0240,19.375
0241,19.375
0242,19.375
0243,19.375
0244,19.375
0245,19.375
0246,19.4375
0247,19.375
0248,19.375
0249,19.375
0250,19.4375
0251,19.375
0252,19.375
0253,19.4375
0254,19.375
0255,19.375
0256,19.375
0257,19.375
0258,19.4375
0259,19.4375
0300,19.375
0301,19.4375
0302,19.375
0303,19.375
0304,19.375
0305,19.3125
0306,19.375
0307,19.3125
0308,19.375
0309,19.375
0310,19.3125
0311,19.375
0312,19.3125
0313,19.3125
0314,19.3125
0315,19.3125
0316,19.375
0317,19.3125
0318,19.3125
0319,19.3125
0320,19.375
0321,19.3125
0322,19.3125
0323,19.3125
0324,19.375
0325,19.375
0326,19.3125
0327,19.3125
0328,19.375
0329,19.3125
0330,19.375
0331,19.3125
0332,19.3125
0333,19.3125
0334,19.3125
0335,19.3125
0336,19.375
0337,19.3125
0338,19.375
0339,19.375
0340,19.3125
0341,19.3125
0342,19.3125
0343,19.3125
0344,19.3125
0345,19.3125
0346,19.3125
0347,19.3125
0348,19.375
0349,19.3125
0350,19.375
0351,19.375
0352,19.3125
0353,19.3125
0354,19.3125
0355,19.3125
0356,19.3125
0357,19.375
0358,19.3125
0359,19.3125
0400,19.3125
0401,19.3125
0402,19.3125
0403,19.3125
0404,19.3125
0405,19.375
0406,19.375
0407,19.3125
0408,19.3125
0409,19.375
0410,19.3125
0411,19.375
0412,19.3125
0413,19.3125
0414,19.3125
0415,19.3125
0416,19.3125
0417,19.3125
0418,19.3125
0419,19.375
0420,19.3125
0421,19.3125
0422,19.3125
0423,19.3125
0424,19.3125
0425,19.375
0426,19.375
0427,19.3125
0428,19.375
0429,19.3125
0430,19.3125
0431,19.3125
0432,19.3125
0433,19.3125
0434,19.375
0435,19.3125
0436,19.375
0437,19.3125
0438,19.3125
0439,19.3125
0440,19.3125
0441,19.3125
0442,19.3125
0443,19.375
0444,19.3125
0445,19.3125
0446,19.375
0447,19.3125
0448,19.3125
0449,19.3125
0450,19.3125
0451,19.3125
0452,19.3125
0453,19.375
0454,19.375
0455,19.3125
0456,19.375
0457,19.375
0458,19.3125
0459,19.375
0500,19.3125
0501,19.375
0502,19.3125
0503,19.375
0504,19.3125
0505,19.375
0506,19.3125
0507,19.3125
0508,19.3125
0509,19.375
0510,19.3125
0511,19.3125
0512,19.3125
0513,19.375
0514,19.3125
0515,19.3125
0516,19.375
0517,19.3125
0518,19.3125
0519,19.375
0520,19.3125
0521,19.3125
0522,19.375
0523,19.375
0524,19.375
0525,19.3125
0526,19.375
0527,19.3125
0528,19.3125
0529,19.3125
0530,19.3125
0531,19.3125
0532,19.3125
0533,19.375
0534,19.3125
0535,19.3125
0536,19.3125
0537,19.3125
0538,19.375
0539,19.375
0540,19.3125
0541,19.3125
0542,19.3125
0543,19.3125
0544,19.375
0545,19.3125
0546,19.3125
0547,19.375
0548,19.3125
0549,19.3125
0550,19.3125
0551,19.375
0552,19.3125
0553,19.3125
0554,19.3125
0555,19.375
0556,19.375
0557,19.3125
0558,19.3125
0559,19.3125
0600,19.3125
0601,19.375
0602,19.3125
0603,19.3125
0604,19.3125
0605,19.3125
0606,19.3125
0607,19.3125
0608,19.3125
0609,19.3125
0610,19.3125
0611,19.3125
0612,19.375
0613,19.3125
0614,19.375
0615,19.3125
0616,19.3125
0617,19.25
0618,19.3125
0619,19.375
0620,19.3125
0621,19.3125
0622,19.3125
0623,19.3125
0624,19.3125
0625,19.3125
0626,19.3125
0627,19.3125
0628,19.25
0629,19.3125
0630,19.25
0631,19.3125
0632,19.375
0633,19.3125
0634,19.3125
0635,19.3125
0636,19.25
0637,19.3125
0638,19.3125
0639,19.25
0640,19.3125
0641,19.3125
0642,19.3125
0643,19.3125
0644,19.3125
0645,19.25
0646,19.3125
0647,19.3125
0648,19.3125
0649,19.3125
0650,19.3125
0651,19.375
0652,19.3125
0653,19.3125
0654,19.3125
0655,19.375
0656,19.3125
0657,19.25
0658,19.3125
0659,19.375
0700,19.3125
0701,19.3125
0702,19.3125
0703,19.3125
0704,19.375
0705,19.3125
0706,19.3125
0707,19.3125
0708,19.375
0709,19.375
0710,19.3125
0711,19.375
0712,19.375
0713,19.375
0714,19.3125
0715,19.375
0716,19.375
0717,19.4375
0718,19.375
0719,19.375
0720,19.375
0721,19.375
0722,19.375
0723,19.4375
0724,19.375
0725,19.375
0726,19.3125
0727,19.375
0728,19.375
0729,19.375
0730,19.375
0731,19.375
0732,19.375
0733,19.3125
0734,19.375
0735,19.375
0736,19.375
0737,19.375
0738,19.375
0739,19.375
0740,19.3125
0741,19.375
0742,19.375
0743,19.375
0744,19.3125
0745,19.375
0746,19.375
0747,19.375
0748,19.375
0749,19.375
0750,19.375
0751,19.375
0752,19.375
0753,19.375
0754,19.375
0755,19.375
0756,19.3125
0757,19.3125
0758,19.3125
0759,19.3125
0800,19.3125
0801,19.375
0802,19.3125
0803,19.375
0804,19.3125
0805,19.3125
0806,19.3125
0807,19.3125
0808,19.375
0809,19.375
0810,19.375
0811,19.4375
0812,19.375
0813,19.375
0814,19.375
0815,19.4375
0816,19.4375
0817,19.375
0818,19.375
0819,19.4375
0820,19.4375
0821,19.5
0822,19.4375
0823,19.4375
0824,19.375
0825,19.375
0826,19.375
0827,19.375
0828,19.4375
0829,19.375
0830,19.4375
0831,19.375
0832,19.375
0833,19.375
0834,19.375
0835,19.4375
0836,19.4375
0837,19.375
0838,19.375
0839,19.4375
0840,19.375
0841,19.375
0842,19.375
0843,19.4375
0844,19.75
0845,19.875
0846,19.9375
0847,20.1875
0848,20.25
0849,20.25
0850,20.1875
0851,20.125
0852,20.0625
0853,19.9375
0854,20.0
0855,19.9375
0856,19.9375
0857,20.1875
0858,20.3125
0859,20.25
0900,20.125
0901,20.0625
0902,20.0
0903,20.125
0904,20.375
0905,20.4375
0906,20.3125
0907,20.3125
0908,20.1875
0909,20.1875
0910,20.4375
0911,20.5625
0912,20.5625
0913,20.4375
0914,20.375
0915,20.375
0916,20.5
0917,20.6875
0918,20.6875
0919,20.5625
0920,20.4375
0921,20.4375
0922,20.5625
0923,20.75
0924,20.75
0925,20.6875
0926,20.625
0927,20.625
0928,20.75
0929,20.9375
0930,20.8125
0931,20.6875
0932,20.6875
0933,20.5625
0934,20.5
0935,20.625
0936,20.875
0937,20.875
0938,20.8125
0939,20.75
0940,20.625
0941,20.625
0942,20.8125
0943,21.0
0944,21.0
0945,20.875
0946,20.75
0947,20.6875
0948,20.625
0949,20.6875
0950,20.9375
0951,21.0625
0952,21.0
0953,20.875
0954,20.875
0955,20.8125
0956,20.8125
0957,21.0
0958,21.125
0959,21.0625
1000,20.9375
1001,20.875
1002,20.8125
1003,20.75
1004,20.8125
1005,21.0
1006,21.0625
1007,21.0
1008,21.0
1009,20.875
1010,20.8125
1011,20.75
1012,20.75
1013,21.0
1014,21.125
1015,21.0625
1016,20.9375
1017,20.875
1018,20.8125
1019,20.75
1020,20.875
1021,21.1875
1022,21.1875
1023,21.0625
1024,21.0
1025,20.9375
1026,20.875
1027,20.8125
1028,20.9375
1029,21.125
1030,21.1875
1031,21.1875
1032,21.0
1033,20.9375
1034,20.8125
1035,20.8125
1036,21.0
1037,21.25
1038,21.1875
1039,21.125
1040,21.0
1041,20.875
1042,20.875
1043,20.875
1044,21.125
1045,21.3125
1046,21.3125
1047,21.1875
1048,21.125
1049,21.125
1050,20.9375
1051,20.9375
1052,21.125
1053,21.4375
1054,21.375
1055,21.3125
1056,21.25
1057,21.125
1058,21.125
1059,21.0
1100,21.0625
1101,21.3125
1102,21.4375
1103,21.3125
1104,21.25
1105,21.0625
1106,21.0
1107,20.9375
1108,21.0625
1109,21.3125
1110,21.375
1111,21.3125
1112,21.1875
1113,21.0625
1114,21.0625
1115,21.0
1116,21.0625
1117,21.1875
1118,21.375
1119,21.3125
1120,21.25
1121,21.125
1122,21.0625
1123,21.0
1124,21.0625
1125,21.25
1126,21.375
1127,21.4375
1128,21.3125
1129,21.1875
1130,21.25
1131,21.0625
1132,21.0
1133,21.0625
1134,21.25
1135,21.3125
1136,21.3125
1137,21.25
1138,21.125
1139,21.0625
1140,21.0
1141,21.0
1142,21.125
1143,21.3125
1144,21.375
1145,21.3125
1146,21.25
1147,21.125
1148,21.0625
1149,21.0625
1150,21.1875
1151,21.5
1152,21.5
1153,21.4375
1154,21.25
1155,21.1875
1156,21.125
1157,21.0625
1158,21.125
1159,21.3125
1200,21.5625
1201,21.4375
1202,21.3125
1203,21.1875
1204,21.1875
1205,21.0625
1206,21.0
1207,21.25
1208,21.4375
1209,21.5
1210,21.4375
1211,21.25
1212,21.25
1213,21.1875
1214,21.0625
1215,21.1875
1216,21.5
1217,21.5625
1218,21.4375
1219,21.25
1220,21.3125
1221,21.1875
1222,21.3125
1223,21.5625
1224,21.5
1225,21.5
1226,21.3125
1227,21.1875
1228,21.25
1229,21.4375
1230,21.625
1231,21.625
1232,21.5
1233,21.375
1234,21.3125
1235,21.3125
1236,21.5625
1237,21.75
1238,21.5625
1239,21.4375
1240,21.3125
1241,21.3125
1242,21.4375
1243,21.6875
1244,21.75
1245,21.625
1246,21.5
1247,21.375
1248,21.3125
1249,21.5
1250,21.75
1251,21.6875
1252,21.6875
1253,21.625
1254,21.4375
1255,21.375
1256,21.5625
1257,21.875
1258,21.875
1259,21.75
1300,21.6875
1301,21.6875
1302,21.625
1303,21.8125
1304,22.0625
1305,22.0625
1306,21.9375
1307,21.875
1308,21.8125
1309,21.8125
1310,22.0625
1311,22.1875
1312,22.1875
1313,22.1875
1314,22.125
1315,22.1875
1316,22.125
1317,22.1875
1318,22.375
1319,22.375
1320,22.375
1321,22.3125
1322,22.3125
1323,22.3125
1324,22.4375
1325,22.5
1326,22.5
1327,22.375
1328,22.3125
1329,22.25
1330,22.25
1331,22.1875
1332,22.125
1333,22.1875
1334,22.3125
1335,22.5625
1336,22.5
1337,22.4375
1338,22.3125
1339,22.25
1340,22.1875
1341,22.125
1342,22.0625
1343,22.125
1344,22.0625
1345,22.0
1346,21.9375
1347,22.0
1348,21.9375
1349,21.875
1350,22.0625
1351,22.25
1352,22.3125
1353,22.25
1354,22.1875
1355,22.0625
1356,22.0625
1357,22.0625
1358,22.0625
1359,22.0625
1400,22.0
1401,22.0
1402,21.9375
1403,21.9375
1404,21.875
1405,21.9375
1406,21.9375
1407,22.0
1408,22.1875
1409,22.3125
1410,22.25
1411,22.1875
1412,22.125
1413,22.0625
1414,22.0
1415,22.0
1416,22.0
1417,21.9375
1418,21.875
1419,21.9375
1420,22.1875
1421,22.375
1422,22.3125
1423,22.25
1424,22.1875
1425,22.0625
1426,22.0625
1427,22.0
1428,22.0
1429,22.0
1430,21.875
1431,21.8125
1432,21.8125
1433,21.8125
1434,21.8125
1435,21.75
1436,21.6875
1437,21.75
1438,21.875
1439,22.125
1440,22.25
1441,22.125
1442,22.0625
1443,22.0
1444,21.9375
1445,21.9375
1446,21.875
1447,21.875
1448,21.875
1449,21.8125
1450,21.8125
1451,21.8125
1452,21.75
1453,21.75
1454,21.75
1455,21.6875
1456,21.75
1457,21.9375
1458,22.0625
1459,22.0625
1500,22.0
1501,22.0
1502,21.875
1503,21.8125
1504,21.8125
1505,21.8125
1506,21.8125
1507,21.75
1508,21.8125
1509,21.8125
1510,21.6875
1511,21.625
1512,21.625
1513,21.625
1514,21.625
1515,21.5625
1516,21.5625
1517,21.5
1518,21.5625
1519,21.8125
1520,22.0625
1521,22.0
1522,21.875
1523,21.875
1524,21.8125
1525,21.75
1526,21.8125
1527,21.9375
1528,22.125
1529,22.125
1530,22.0
1531,22.0
1532,21.875
1533,21.8125
1534,21.8125
1535,22.0
1536,22.25
1537,22.25
1538,22.125
1539,22.125
1540,22.0
1541,21.9375
1542,21.875
1543,21.9375
1544,22.25
1545,22.3125
1546,22.1875
1547,22.1875
1548,22.0625
1549,22.0625
1550,21.9375
1551,22.0
1552,22.0
1553,22.25
1554,22.375
1555,22.3125
1556,22.25
1557,22.125
1558,22.125
1559,22.0
1600,22.0625
1601,22.25
1602,22.4375
1603,22.4375
1604,22.1875
1605,22.1875
1606,22.125
1607,22.0625
1608,22.0
1609,22.125
1610,22.375
1611,22.5
1612,22.3125
1613,22.375
1614,22.1875
1615,22.25
1616,22.1875
1617,22.3125
1618,22.5
1619,22.625
1620,22.5625
1621,22.5
1622,22.4375
1623,22.375
1624,22.4375
1625,22.625
1626,22.75
1627,22.6875
1628,22.625
1629,22.5
1630,22.4375
1631,22.4375
1632,22.5625
1633,22.8125
1634,22.875
1635,22.75
1636,22.6875
1637,22.5
1638,22.4375
1639,22.5
